full_name,selling_price,year,km_driven,fuel_type,mileage,max_power,company
Ford Ecosport 2015-2021 1.5 Diesel Ambiente,650000.0,2017.0,65000.0,Diesel,21.7,98.96,Ford
Maruti Ignis 1.2 AMT Alpha BSIV,700000.0,2017.0,20000.0,Petrol,20.89,81.8,Maruti
Tata Sumo Gold EX,300000.0,2017.0,70000.0,Diesel,15.3,83.83,Tata
Volkswagen Vento Diesel Highline,370000.0,2011.0,72000.0,Diesel,20.54,103.6,Volkswagen
Hyundai Grand i10 Era,445000.0,2015.0,55000.0,Petrol,18.9,82.0,Hyundai
Tata Indigo LS,200000.0,2010.0,120000.0,Diesel,17.0,70.0,Tata
Renault KWID 1.0 RXT 02 Anniversary Edition,370000.0,2018.0,14000.0,Petrol,23.01,67.0,Renault
Honda City i-VTEC CVT VX,1300000.0,2018.0,25000.0,Petrol,18.0,117.6,Honda
Ford Aspire 1.5 TDCi Titanium,536000.0,2016.0,57500.0,Diesel,25.83,99.0,Ford
Maruti Swift ZDI Plus,750000.0,2018.0,50000.0,Diesel,28.4,74.0,Maruti
Skoda Rapid 2011-2013 1.6 TDI Elegance Plus,575000.0,2015.0,85000.0,Diesel,20.5,103.5,Skoda
Maruti Alto 800 LXI,300000.0,2016.0,31488.0,Petrol,24.7,47.3,Maruti
Volkswagen CrossPolo 1.2 TDI,500000.0,2014.0,58000.0,Diesel,22.07,74.0,Volkswagen
Toyota Glanza G Smart Hybrid,747000.0,2019.0,15000.0,Petrol,23.87,88.5,Toyota
Toyota Innova Crysta 2016-2020 2.4 G MT BSIV,1225000.0,2017.0,165000.0,Diesel,13.68,147.8,Toyota
Datsun redi-GO 1.0 T Option,249000.00000000003,2017.0,34000.0,Petrol,21.7,67.05,Datsun
Maruti Swift Dzire VDi,550000.0,2014.0,102000.0,Diesel,19.3,73.9,Maruti
Maruti Swift Dzire VDI,475000.0,2014.0,68590.0,Diesel,23.4,74.0,Maruti
Hyundai i20 Magna Diesel,500000.0,2020.0,72800.0,Diesel,25.2,98.63,Hyundai
Maruti Alto 800 LXI,220000.00000000003,2015.0,50000.0,Petrol,22.74,47.3,Maruti
Maruti Alto 800 LXI,280000.0,2016.0,31000.0,Petrol,22.74,47.3,Maruti
Mahindra Quanto C4,351000.0,2013.0,91000.0,Diesel,17.21,100.0,Mahindra
Honda City i-VTEC CVT VX,1150000.0,2018.0,19000.0,Petrol,18.0,117.6,Honda
Tata Vista Quadrajet 90 ZX Plus,341000.0,2014.0,50000.0,Diesel,22.3,88.8,Tata
Hyundai Verna 1.6 SX CRDI (O) AT,711000.0,2013.0,61827.0,Diesel,22.32,126.32,Hyundai
Maruti Wagon R LXI DUO BSIII,117000.0,2008.0,70000.0,LPG,17.3,57.5,Maruti
Nissan Terrano XV Premium 110 PS,499000.0,2014.0,124000.0,Diesel,19.01,108.5,Nissan
Chevrolet Beat LS,210000.0,2010.0,79000.0,Petrol,18.6,79.4,Chevrolet
Hyundai i20 2015-2017 Magna 1.4 CRDi,595000.0,2016.0,73251.0,Diesel,22.54,88.73,Hyundai
Honda Amaze VX i-DTEC,420000.0,2014.0,105000.0,Diesel,25.8,98.6,Honda
Maruti Ignis Delta AMT,570000.0,2017.0,22000.0,Petrol,20.89,81.8,Maruti
Honda City 2017-2020 EXi,125000.0,2007.0,146000.0,Petrol,17.7,78.0,Honda
Maruti Swift Dzire VXI,560000.0,2016.0,42000.0,Petrol,20.85,83.14,Maruti
Renault Koleos 4X2 MT,840000.0,2015.0,99000.0,Diesel,17.15,147.9,Renault
Toyota Innova Crysta 2016-2020 2.4 VX MT,1950000.0,2018.0,65000.0,Diesel,13.68,147.51,Toyota
Maruti Swift VXI,525000.0,2016.0,25000.0,Petrol,22.0,81.8,Maruti
Hyundai i20 Sportz 1.4 CRDi,590000.0,2015.0,51000.0,Diesel,22.54,88.73,Hyundai
Honda Jazz 1.2 VX i VTEC,650000.0,2016.0,13001.0,Petrol,18.7,88.7,Honda
Chevrolet Spark 1.0 LS,130000.0,2007.0,37849.0,Petrol,18.0,62.0,Chevrolet
Maruti Wagon R VXI,300000.0,2015.0,90000.0,Petrol,20.51,67.04,Maruti
Volvo S60 D4 SUMMUM,1900000.0,2015.0,80000.0,Diesel,9.0,181.0,Volvo
Skoda Rapid 1.6 TDI Ambition,350000.0,2013.0,60000.0,Diesel,20.5,103.5,Skoda
Hyundai i20 Magna,670000.0,2020.0,15000.0,Petrol,20.35,81.86,Hyundai
Hyundai i20 2015-2017 Magna 1.4 CRDi,475000.0,2014.0,81000.0,Diesel,22.54,88.73,Hyundai
Maruti Wagon R LXI BSIII,195000.0,2009.0,76000.0,Petrol,14.0,64.0,Maruti
Mahindra Bolero 2011-2019 SLE,365000.0,2012.0,120000.0,Diesel,15.96,62.1,Mahindra
Ford Figo Diesel Titanium,250000.0,2013.0,98500.0,Diesel,20.0,68.05,Ford
Hyundai Santro Sportz AMT BSIV,575000.0,2019.0,10000.0,Petrol,20.3,68.0,Hyundai
Maruti Ciaz 1.3 Delta,695000.0,2017.0,130000.0,Diesel,28.09,88.5,Maruti
Hyundai Santa Fe 4X2,570000.0,2012.0,100000.0,Diesel,14.66,194.3,Hyundai
Honda CR-V 2.4 AT,475000.0,2007.0,155000.0,Petrol,10.1,152.0,Honda
Honda BRV i-VTEC V CVT,1250000.0,2019.0,8202.0,Petrol,15.4,117.3,Honda
Mercedes-Benz E-Class E250 CDI Blue Efficiency,2395000.0,2014.0,35000.0,Diesel,14.21,203.0,Mercedes-Benz
Volkswagen Vento Petrol Comfortline,428000.0,2012.0,78762.0,Petrol,15.04,103.6,Volkswagen
Toyota Platinum Etios 1.5 GX,524000.0,2017.0,67433.0,Petrol,16.78,88.73,Toyota
Renault KWID 1.0 RXL,250000.0,2017.0,25000.0,Petrol,23.01,67.0,Renault
Ford Ecosport 2015-2021 1.5 Diesel Trend Plus BSIV,650000.0,2015.0,52000.0,Diesel,23.0,98.96,Ford
Tata Hexa XM,1500000.0,2017.0,25000.0,Diesel,17.6,153.86,Tata
Honda City i VTEC VX,800000.0,2016.0,93877.0,Petrol,17.8,117.3,Honda
Honda New Accord 2008-2011 2.4 MT,475000.0,2008.0,100000.0,Petrol,12.8,177.6,Honda
Toyota Fortuner 4x4 MT,1800000.0,2012.0,149000.0,Diesel,12.55,168.5,Toyota
Mahindra Scorpio LX BSIV,595000.0,2014.0,70000.0,Diesel,12.05,120.0,Mahindra
Tata Tiago 1.05 Revotorq XZ,590000.0,2017.0,28628.0,Diesel,27.28,69.0,Tata
Mahindra XUV500 W10 2WD,850000.0,2015.0,120000.0,Diesel,16.0,140.0,Mahindra
Mahindra Ssangyong Rexton RX6,850000.0,2014.0,165000.0,Diesel,12.4,162.0,Mahindra
Honda Amaze Ace Edition Petrol BSIV,720000.0,2019.0,5000.0,Petrol,19.5,88.76,Honda
Mercedes-Benz C-Class C 220 CDI BE Avantgarde,1675000.0,2014.0,51000.0,Diesel,14.84,167.62,Mercedes-Benz
Maruti Baleno Alpha 1.2,710000.0,2018.0,15000.0,Petrol,21.4,83.1,Maruti
Maruti Swift VXI,550000.0,2015.0,36000.0,Petrol,18.6,85.8,Maruti
Maruti Wagon R Stingray VXI Optional,425000.0,2016.0,50000.0,Petrol,20.51,67.04,Maruti
Volkswagen Polo 1.5 TDI Highline,450000.0,2015.0,40000.0,Diesel,20.14,88.8,Volkswagen
Maruti Wagon R VXI Optional,391000.0,2018.0,10000.0,Petrol,20.51,67.04,Maruti
Renault KWID 1.0 RXL,380000.0,2017.0,22017.0,Petrol,23.01,67.0,Renault
Maruti Swift AMT VDI,765000.0,2018.0,39000.0,Diesel,28.4,74.0,Maruti
Toyota Innova 2.5 VX (Diesel) 7 Seater,975000.0,2014.0,148533.0,Diesel,12.99,100.0,Toyota
Honda Accord VTi-L (MT),350000.0,2007.0,61000.0,Petrol,11.9,144.0,Honda
Toyota Corolla Altis 1.8 G,1645000.0,2019.0,3500.0,Petrol,14.28,138.03,Toyota
Maruti Alto K10 VXI AGS,360000.0,2016.0,24779.0,Petrol,23.95,67.05,Maruti
Maruti Alto LXi,150000.0,2010.0,70000.0,Petrol,19.7,46.3,Maruti
Hyundai Xcent 1.1 CRDi Base,450000.0,2016.0,100000.0,Diesel,24.4,71.0,Hyundai
Mahindra Thar 700 CRDe ABS,999000.0,2019.0,12800.0,Diesel,16.55,105.0,Mahindra
Tata Indica Vista TDI LX,150000.0,2012.0,80000.0,Diesel,19.4,70.0,Tata
Maruti Wagon R LX DUO BSIII,140000.0,2008.0,120000.0,LPG,17.3,57.5,Maruti
Ford Ecosport 1.5 DV5 MT Trend,585000.0,2013.0,60000.0,Diesel,22.7,89.84,Ford
Audi A4 1.8 TFSI,1000000.0,2011.0,95000.0,Petrol,15.64,167.62,Audi
Volkswagen Vento 1.5 TDI Highline,1025000.0,2018.0,31900.0,Diesel,22.27,108.6,Volkswagen
Tata Indigo LE TDI BSIII,200000.0,2010.0,60000.0,Diesel,19.09,69.0,Tata
Maruti Wagon R VXI AMT 1.2,525000.0,2019.0,32000.0,Petrol,20.52,81.8,Maruti
Mahindra TUV 300 T6 Plus,780000.0,2017.0,42274.0,Diesel,18.49,100.0,Mahindra
Renault Duster 110PS Diesel RxZ,650000.0,2016.0,92370.0,Diesel,19.01,108.45,Renault
Maruti Swift Dzire ZDI,725000.0,2016.0,90503.0,Diesel,23.4,74.0,Maruti
Hyundai Grand i10 CRDi Sportz,480000.0,2015.0,48728.0,Diesel,24.0,70.0,Hyundai
Hyundai Grand i10 Sportz,450000.0,2015.0,63165.0,Petrol,18.9,82.0,Hyundai
Hyundai Grand i10 Sportz,400000.0,2015.0,45000.0,Petrol,18.9,82.0,Hyundai
Mercedes-Benz E-Class E250 CDI Classic,1650000.0,2011.0,46001.0,Diesel,14.21,203.0,Mercedes-Benz
Maruti SX4 S Cross DDiS 200 Zeta,850000.0,2017.0,68390.0,Diesel,23.65,88.5,Maruti
Maruti Vitara Brezza ZDi,950000.0,2017.0,47000.0,Diesel,24.3,88.5,Maruti
Mercedes-Benz E-Class E350 CDI Avantgarde,1800000.0,2011.0,70000.0,Diesel,11.5,210.0,Mercedes-Benz
Maruti Swift Dzire VDI,665000.0,2016.0,72300.0,Diesel,28.4,74.02,Maruti
Mahindra Xylo D2,220000.00000000003,2011.0,120000.0,Diesel,13.0,95.0,Mahindra
Maruti Ritz VDi,495000.0,2013.0,72000.0,Diesel,23.2,73.94,Maruti
Volkswagen Polo 2015-2019 1.5 TDI Highline,850000.0,2018.0,25000.0,Diesel,20.14,88.0,Volkswagen
Maruti Ertiga VXI,400000.0,2013.0,30000.0,Petrol,16.02,93.7,Maruti
Maruti Wagon R LXI,295000.0,2011.0,62000.0,Petrol,18.9,67.1,Maruti
Volkswagen Vento Diesel Trendline,350000.0,2013.0,180000.0,Diesel,20.54,103.6,Volkswagen
Honda City i VTEC S,470000.0,2013.0,43000.0,Petrol,17.8,117.3,Honda
Hyundai Grand i10 1.2 CRDi Sportz Option,532000.0,2017.0,59656.0,Diesel,24.0,73.97,Hyundai
Toyota Fortuner 4x4 MT,1340000.0,2012.0,104446.0,Diesel,12.55,168.5,Toyota
Mahindra Renault Logan 1.5 Diesel DLSX,150000.0,2011.0,190000.0,Diesel,17.0,66.0,Mahindra
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,690000.0,2015.0,74000.0,Diesel,21.5,108.5,Volkswagen
Maruti Ritz VDi,215000.0,2011.0,100000.0,Diesel,21.1,73.9,Maruti
Maruti Vitara Brezza ZDi Plus,894999.9999999999,2018.0,50000.0,Diesel,24.3,88.5,Maruti
Maruti Baleno Zeta,700000.0,2020.0,20000.0,Petrol,21.01,81.8,Maruti
Volkswagen Polo Diesel Comfortline 1.2L,250000.0,2013.0,144653.0,Diesel,22.07,73.9,Volkswagen
Hyundai Verna 1.6 VTVT SX,740000.0,2016.0,28000.0,Petrol,17.01,121.3,Hyundai
Audi A4 2.0 TDI Premium Sport Limited Edition,1850000.0,2014.0,65000.0,Diesel,17.11,174.33,Audi
Maruti Swift Dzire VXI 1.2,600000.0,2017.0,70000.0,Petrol,21.21,81.8,Maruti
Ford Figo Diesel LXI,145000.0,2011.0,80000.0,Diesel,20.0,68.0,Ford
BMW 5 Series 520d,2500000.0,2015.0,113000.0,Diesel,18.48,177.0,BMW
Renault Duster 85PS Diesel RxL,390000.0,2013.0,80000.0,Diesel,19.87,83.8,Renault
Hyundai i20 Diesel Sportz,690000.0,2018.0,53000.0,Diesel,22.54,88.76,Hyundai
Ford Figo Diesel EXI,335000.0,2011.0,73000.0,Diesel,20.0,68.05,Ford
Ford Fiesta Classic 1.4 Duratorq LXI,350000.0,2012.0,69000.0,Diesel,18.6,67.0,Ford
Hyundai Grand i10 Sportz Petrol BSIV,595000.0,2017.0,5238.0,Petrol,18.9,81.86,Hyundai
Honda Amaze S i-DTEC,575000.0,2017.0,71000.0,Diesel,25.8,98.6,Honda
Maruti Alto 800 LXI,270000.0,2013.0,24000.0,Petrol,22.74,47.3,Maruti
Honda City S,265000.0,2009.0,90000.0,Petrol,16.8,116.4,Honda
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,1100000.0,2017.0,79000.0,Diesel,19.67,126.2,Hyundai
Tata Indigo eLX BS IV,190000.0,2014.0,120000.0,Diesel,25.0,69.01,Tata
Maruti Swift Dzire ZDI Plus,785000.0,2018.0,35000.0,Diesel,28.4,74.02,Maruti
Maruti Swift LXI,355000.0,2014.0,63699.0,Petrol,21.21,81.8,Maruti
Honda City 1.5 S MT,400000.0,2011.0,30000.0,Petrol,17.0,118.0,Honda
Tata Zest Revotron 1.2T XM,310000.0,2016.0,40000.0,Petrol,17.57,88.7,Tata
Maruti Swift LXI BSIV,470000.0,2015.0,40000.0,Petrol,22.0,81.8,Maruti
Honda City i VTEC V,925000.0,2017.0,30000.0,Petrol,17.8,117.3,Honda
Maruti Ciaz VDi Plus SHVS,710000.0,2016.0,60000.0,Diesel,28.09,88.5,Maruti
Maruti Swift VDI,380000.0,2012.0,60000.0,Diesel,22.9,74.0,Maruti
Maruti Swift Vdi BSIII,290000.0,2008.0,96000.0,Diesel,17.8,75.0,Maruti
Hyundai Verna 1.6 CRDI AT SX Option,730000.0,2016.0,85000.0,Diesel,19.08,126.2,Hyundai
Hyundai Grand i10 Asta,500000.0,2016.0,77000.0,Petrol,18.9,82.0,Hyundai
Fiat Grande Punto 1.3 Dynamic (Diesel),350000.0,2013.0,90000.0,Diesel,20.3,75.0,Fiat
Toyota Etios Cross 1.4L VD,500000.0,2014.0,84429.0,Diesel,23.59,67.06,Toyota
Mercedes-Benz GLA Class 200 d Sport,2800000.0,2018.0,15000.0,Diesel,17.9,136.0,Mercedes-Benz
Maruti Alto LXi,150000.0,2007.0,55000.0,Petrol,19.7,46.3,Maruti
Jaguar XF 3.0 Litre S Premium Luxury,3400000.0,2014.0,40000.0,Diesel,14.74,270.9,Jaguar
Maruti Alto 800 LXI,350000.0,2018.0,40000.0,Petrol,24.7,47.3,Maruti
Nissan Micra Diesel XV Premium,315000.0,2012.0,84000.0,Diesel,23.08,63.1,Nissan
Maruti Zen Estilo 1.1 VXI BSIII,175000.0,2006.0,72277.0,Petrol,18.2,64.0,Maruti
Mercedes-Benz S-Class S 350 CDI,3300000.0,2012.0,30000.0,Diesel,13.5,254.79,Mercedes-Benz
Honda Amaze VX i-DTEC,459999.99999999994,2016.0,136900.0,Diesel,25.8,98.6,Honda
Mahindra Xylo E2,200000.0,2009.0,120000.0,Diesel,14.0,112.0,Mahindra
Hyundai Creta 1.6 CRDi SX,1100000.0,2015.0,110000.0,Diesel,19.67,126.2,Hyundai
Tata Nano XT,180000.0,2016.0,15000.0,Petrol,23.9,37.48,Tata
Maruti Swift Dzire VDI,555000.0,2016.0,60000.0,Diesel,26.59,74.0,Maruti
Honda Amaze S Diesel BSIV,650000.0,2019.0,65000.0,Diesel,27.4,98.63,Honda
Toyota Innova Crysta 2016-2020 2.4 VX MT 8S BSIV,1645000.0,2017.0,130000.0,Diesel,13.68,147.8,Toyota
BMW 3 Series 320d,1175000.0,2011.0,90000.0,Diesel,13.2,170.0,BMW
Maruti Swift VDI,350000.0,2011.0,97000.0,Diesel,22.9,74.0,Maruti
Renault Triber RXZ BSIV,650000.0,2019.0,20500.0,Petrol,20.0,72.0,Renault
Tata Tiago 1.2 Revotron XTA,415000.00000000006,2018.0,20000.0,Petrol,23.84,84.0,Tata
Hyundai Creta 1.4 S,1150000.0,2019.0,14000.0,Diesel,22.1,88.7,Hyundai
Hyundai Verna CRDi 1.6 SX,930000.0000000001,2018.0,15000.0,Diesel,22.0,126.2,Hyundai
Hyundai i10 Magna,254999.99999999997,2010.0,74000.0,Petrol,20.36,78.9,Hyundai
Maruti Baleno Zeta 1.3,700000.0,2017.0,100000.0,Diesel,27.39,74.0,Maruti
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,760000.0,2016.0,52214.0,Diesel,23.0,98.96,Ford
Maruti Alto LXi,300000.0,2011.0,170000.0,Petrol,19.7,46.3,Maruti
Mahindra XUV500 W8 2WD,650000.0,2013.0,99000.0,Diesel,15.1,140.0,Mahindra
Ford Fiesta 1.4 Duratorq ZXI,240000.0,2012.0,151000.0,Diesel,17.8,68.0,Ford
Nissan Terrano XV D Premium AMT,595000.0,2014.0,64000.0,Diesel,19.61,108.5,Nissan
Maruti Swift AMT VXI,634000.0,2018.0,46000.0,Petrol,22.0,81.8,Maruti
Hyundai EON Magna Plus,345000.0,2018.0,12735.0,Petrol,21.1,55.2,Hyundai
Honda City 1.5 V MT Sunroof,825000.0,2016.0,21446.0,Petrol,16.8,116.3,Honda
Nissan Sunny Diesel XL,550000.0,2016.0,62384.0,Diesel,21.64,84.8,Nissan
Tata Indigo LS (TDI) BS-III,229999.99999999997,2014.0,221000.0,Diesel,19.09,69.01,Tata
Skoda Laura Ambiente 2.0 TDI CR AT,500000.0,2012.0,85000.0,Diesel,20.0,138.1,Skoda
Hyundai Grand i10 1.2 Kappa Magna AT,440000.00000000006,2015.0,42426.0,Petrol,18.9,81.86,Hyundai
Mahindra Scorpio VLX 2WD BSIII,819999.9999999999,2013.0,71000.0,Diesel,12.05,120.0,Mahindra
Maruti Celerio ZDi,488999.99999999994,2015.0,35330.0,Diesel,27.62,47.0,Maruti
Ford Figo Diesel EXI,310000.0,2011.0,66000.0,Diesel,20.0,68.0,Ford
Chevrolet Tavera Neo LS B3 - 10 seats BSIII,500000.0,2012.0,180487.0,Diesel,12.2,80.0,Chevrolet
Maruti Swift Dzire VDI,670000.0,2017.0,70000.0,Diesel,28.4,74.02,Maruti
Honda Brio S MT,350000.0,2014.0,24000.0,Petrol,19.4,86.8,Honda
Chevrolet Enjoy TCDi LS 8 Seater,365000.0,2014.0,68000.0,Diesel,18.2,73.8,Chevrolet
Hyundai i10 Sportz,345000.0,2011.0,75000.0,Petrol,20.36,78.9,Hyundai
Hyundai Verna 1.6 SX VTVT,875000.0,2017.0,22000.0,Petrol,17.01,121.3,Hyundai
Honda Brio S MT,290000.0,2012.0,88237.0,Petrol,19.4,86.8,Honda
Ford Ecosport 2015-2021 1.5 Diesel Titanium BSIV,731000.0,2015.0,59636.0,Diesel,23.0,98.96,Ford
Maruti Celerio VXI Optional MT BSIV,450000.0,2018.0,8300.0,Petrol,23.1,67.04,Maruti
Nissan Micra Active XV Petrol,350000.0,2016.0,100000.0,Petrol,19.49,67.04,Nissan
Hyundai i10 Sportz 1.2 AT,365000.0,2011.0,94000.0,Petrol,16.95,78.9,Hyundai
BMW 3 Series GT Luxury Line,2480000.0,2015.0,87000.0,Diesel,21.76,188.0,BMW
Hyundai Grand i10 AT Sportz,400000.0,2016.0,60000.0,Petrol,18.9,81.86,Hyundai
Hyundai i10 Sportz,220000.00000000003,2014.0,70000.0,Petrol,20.36,78.9,Hyundai
Hyundai i10 Magna,295000.0,2011.0,67000.0,Petrol,20.36,78.9,Hyundai
Maruti Ritz ZDi,380000.0,2012.0,103398.0,Diesel,23.2,73.94,Maruti
Hyundai Grand i10 CRDi Sportz,470000.0,2015.0,50000.0,Diesel,24.0,70.0,Hyundai
Audi TT Coupe 3.2 quattro S tronic,2100000.0,2008.0,65000.0,Petrol,9.5,246.0,Audi
Hyundai EON Era Plus,250000.0,2018.0,90000.0,Petrol,21.1,55.2,Hyundai
Maruti Eeco 7 Seater Standard BSIV,235000.0,2011.0,79345.0,Petrol,15.37,73.0,Maruti
Hyundai EON Magna Optional,254999.99999999997,2015.0,40000.0,Petrol,21.1,55.2,Hyundai
Honda Amaze S i-DTEC,525000.0,2016.0,103092.0,Diesel,25.8,98.6,Honda
Mercedes-Benz C-Class 220 CDI AT,1200000.0,2014.0,134000.0,Diesel,14.84,170.0,Mercedes-Benz
Maruti Wagon R LXI DUO BSIII,190000.0,2008.0,90000.0,LPG,17.3,57.5,Maruti
Hyundai i10 Magna,382000.0,2012.0,57390.0,Petrol,20.36,78.9,Hyundai
Maruti Swift Dzire VDi,715000.0,2017.0,49000.0,Diesel,19.3,73.9,Maruti
Hyundai i10 Magna 1.2,275000.0,2009.0,79497.0,Petrol,20.36,78.9,Hyundai
Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,444000.00000000006,2014.0,90000.0,Diesel,22.54,88.73,Hyundai
Tata Tiago 1.05 Revotorq XE,440000.00000000006,2018.0,35093.0,Diesel,27.28,69.0,Tata
Honda Brio VX,350000.0,2015.0,28000.0,Petrol,19.4,86.8,Honda
Mercedes-Benz B Class B200 Sport CDI,2050000.0,2017.0,34000.0,Diesel,15.0,107.3,Mercedes-Benz
Honda BRV i-VTEC V CVT,1025000.0,2017.0,12500.0,Petrol,15.4,117.3,Honda
Honda City i-VTEC CVT ZX,930000.0000000001,2017.0,46497.0,Petrol,18.0,117.6,Honda
Ford Figo 1.2 Trend Plus MT,400000.0,2016.0,40000.0,Petrol,18.16,86.8,Ford
Hyundai EON Era Plus,300000.0,2016.0,26000.0,Petrol,21.1,55.2,Hyundai
Maruti Omni 8 Seater BSII,145000.0,2005.0,92208.0,Petrol,19.7,35.0,Maruti
Honda Amaze V Petrol BSIV,715000.0,2019.0,7000.0,Petrol,19.5,88.76,Honda
Hyundai i20 1.2 Magna Executive,660000.0,2018.0,15000.0,Petrol,18.6,81.83,Hyundai
Hyundai Santro Era,450000.0,2019.0,5000.0,Petrol,20.3,68.0,Hyundai
Maruti Alto K10 2010-2014 VXI,240000.0,2011.0,40000.0,Petrol,20.92,67.1,Maruti
Mahindra Bolero 2011-2019 SLX 2WD BSIII,500000.0,2014.0,90000.0,Diesel,15.96,62.1,Mahindra
Maruti Alto K10 2010-2014 VXI,225000.0,2010.0,50000.0,Petrol,20.92,67.1,Maruti
Maruti Swift ZDi,400000.0,2011.0,70000.0,Diesel,22.9,74.0,Maruti
Volkswagen Polo 1.2 MPI Trendline,465000.00000000006,2015.0,72477.0,Petrol,16.47,74.0,Volkswagen
Hyundai i20 Sportz 1.4 CRDi,434999.99999999994,2012.0,23000.0,Diesel,21.9,88.76,Hyundai
Renault KWID RXT,225000.0,2016.0,45000.0,Petrol,25.17,53.3,Renault
Maruti Swift VXI,400000.0,2013.0,64529.0,Petrol,18.6,85.8,Maruti
Maruti Ciaz Delta 1.5,869999.9999999999,2019.0,15000.0,Diesel,26.32,93.87,Maruti
Hyundai i20 Asta,300000.0,2009.0,50000.0,Petrol,17.0,80.0,Hyundai
Volkswagen Vento Diesel Highline,320000.0,2012.0,122628.0,Diesel,20.54,103.6,Volkswagen
Honda Brio V MT,499000.0,2015.0,49000.0,Petrol,19.4,86.8,Honda
BMW X6 xDrive 40d M Sport,8400000.0,2017.0,34000.0,Diesel,15.87,308.43,BMW
Ford Aspire 1.2 Ti-VCT Titanium Plus,585000.0,2018.0,21450.0,Petrol,18.16,86.8,Ford
Volkswagen Vento 1.2 TSI Highline AT,1150000.0,2019.0,10000.0,Petrol,18.19,103.2,Volkswagen
Hyundai Creta 1.6 CRDi SX,1075000.0,2016.0,57000.0,Diesel,19.67,126.2,Hyundai
Volkswagen Vento 1.5 TDI Highline,611000.0,2014.0,72806.0,Diesel,20.34,103.2,Volkswagen
Hyundai Grand i10 Sportz,400000.0,2016.0,40000.0,Petrol,18.9,82.0,Hyundai
Chevrolet Beat LS,160000.0,2012.0,50000.0,Petrol,18.6,79.4,Chevrolet
Hyundai i20 1.2 Asta,700000.0,2017.0,40000.0,Petrol,18.6,81.83,Hyundai
Honda City i VTEC CVT VX,1100000.0,2017.0,25000.0,Petrol,18.0,117.3,Honda
Hyundai Creta 1.6 VTVT SX Plus,1050000.0,2017.0,43000.0,Petrol,13.0,121.3,Hyundai
Chevrolet Tavera Neo 3 Max 10 Seats BSIV,380000.0,2011.0,120000.0,Diesel,12.2,105.3,Chevrolet
Mercedes-Benz C-Class C 220 CDI Sport Edition,1400000.0,2012.0,72000.0,Diesel,14.84,167.62,Mercedes-Benz
Hyundai Verna CRDi 1.6 SX,850000.0,2017.0,40728.0,Diesel,22.0,126.2,Hyundai
Hyundai Verna 1.6 Xi ABS,245000.00000000003,2007.0,82000.0,Petrol,13.9,103.2,Hyundai
Maruti Swift Vdi BSIII,400000.0,2010.0,107600.0,Diesel,17.8,75.0,Maruti
Mahindra Bolero SLX 2WD,650000.0,2015.0,56453.0,Diesel,13.6,63.0,Mahindra
Hyundai i20 Asta 1.4 CRDi,320000.0,2010.0,97845.0,Diesel,21.27,88.76,Hyundai
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,819999.9999999999,2018.0,38000.0,Diesel,25.1,88.5,Maruti
Maruti Wagon R VXI,382000.0,2014.0,25932.0,Petrol,21.79,67.05,Maruti
Hyundai EON Era Plus,295000.0,2012.0,295000.0,Petrol,21.1,55.2,Hyundai
Tata Tiago 1.2 Revotron XM Option,480000.0,2017.0,32000.0,Petrol,23.84,84.0,Tata
Maruti Swift Vdi BSIII,220000.00000000003,2008.0,110000.0,Diesel,17.8,75.0,Maruti
Nissan Terrano XL 110 PS,595000.0,2013.0,116322.0,Diesel,19.01,108.5,Nissan
Volkswagen Vento Diesel Trendline,385000.0,2011.0,58733.0,Diesel,20.54,103.6,Volkswagen
Mahindra Quanto C8,600000.0,2016.0,15000.0,Diesel,17.21,100.0,Mahindra
Ford Ecosport 2015-2021 1.5 Petrol Titanium AT,730000.0,2017.0,43000.0,Petrol,14.7,120.69,Ford
Ford Figo Diesel EXI,229999.99999999997,2011.0,68000.0,Diesel,20.0,68.0,Ford
Isuzu MU 7 AT Premium,1350000.0,2016.0,90000.0,Diesel,12.08,161.0,Isuzu
Honda Amaze S i-Vtech,500000.0,2015.0,67500.0,Petrol,18.0,86.7,Honda
Renault Pulse RxZ,260000.0,2013.0,110000.0,Diesel,23.08,63.12,Renault
Hyundai Verna Transform CRDi VGT SX ABS,350000.0,2010.0,140000.0,Diesel,16.2,110.0,Hyundai
Ford Fiesta Petrol Trend,400000.0,2012.0,72000.0,Petrol,17.0,109.0,Ford
Volkswagen Polo 2015-2019 GT TSI,723000.0,2016.0,65067.0,Petrol,17.21,103.5,Volkswagen
Maruti Ritz VDI (ABS) BS IV,350000.0,2012.0,92171.0,Diesel,23.2,73.94,Maruti
Hyundai Verna 1.6 CRDI SX Option,850000.0,2016.0,32615.0,Diesel,23.9,126.2,Hyundai
Renault Duster 110PS Diesel RxZ,400000.0,2013.0,70000.0,Diesel,19.01,108.45,Renault
Renault KWID Climber 1.0 AMT Opt,550000.0,2020.0,3960.0,Petrol,22.0,67.0,Renault
Volkswagen Vento Diesel Highline,425000.0,2013.0,114000.0,Diesel,20.54,103.6,Volkswagen
Maruti Alto LXi,170000.0,2010.0,80000.0,Petrol,19.7,46.3,Maruti
